PositionX, PositionZ
5.584567,-10.06795
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
0,2.398082E-19
